Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRG39,OUT035,876.3205797979805
FDU32,OUT049,2202.2990201117295
FDY27,OUT049,2736.9684298755183
NCP54,OUT013,1936.5082478260852
NCZ41,OUT049,2054.215706620209
DRL49,OUT013,1936.5082478260852
FDI05,OUT018,1259.549051315789
FDY56,OUT045,4109.900606217616
DRC13,OUT013,1936.5082478260852
NCV29,OUT017,2736.9684298755183
FDR24,OUT049,1259.549051315789
FDZ34,OUT018,3087.5075112820514
FDP37,OUT035,2054.215706620209
FDX08,OUT027,5669.163351428566
FDS57,OUT045,2054.215706620209
NCG18,OUT049,1509.43231291866
FDK25,OUT018,2346.6487869387724
FDH53,OUT049,1259.549051315789
DRI59,OUT018,3327.9525829268287
FDA52,OUT046,2736.9684298755183
FDT20,OUT010,130.33349056603768
FDE36,OUT019,384.48867398374
FDI24,OUT017,2997.407679041917
FDB28,OUT018,3087.5075112820514
FDV11,OUT017,2736.9684298755183
FDP01,OUT046,2539.3942358778604
FDD34,OUT027,4117.317712631578
FDJ50,OUT027,1378.2631852760737
FDZ44,OUT013,1874.430959859155
DRO59,OUT035,1103.1862133333332
DRB48,OUT045,637.5735090128758
FDR21,OUT018,2736.9684298755183
NCE42,OUT010,542.9755395973153
FDO23,OUT046,1333.2154270916328
NCE30,OUT018,3327.9525829268287
FDQ22,OUT035,552.5502107784431
FDY01,OUT045,1874.430959859155
FDS08,OUT017,2736.9684298755183
FDG28,OUT018,3327.9525829268287
FDQ51,OUT018,754.5960957264957
FDB05,OUT017,4131.978437869822
FDO56,OUT049,1874.430959859155
FDE02,OUT018,1259.549051315789
FDN45,OUT017,3593.1412351254503
FDS09,OUT013,754.5960957264957
NCA54,OUT018,3389.2269793548367
FDP09,OUT010,542.9755395973153
FDC53,OUT045,1554.007075641026
NCM55,OUT017,3087.5075112820514
FDL09,OUT018,2346.6487869387724
FDA11,OUT019,230.0085918128654
FDA50,OUT045,1554.007075641026
FDC23,OUT017,2736.9684298755183
FDE22,OUT049,2811.181403212854
FDD23,OUT046,3087.5075112820514
NCA29,OUT049,2997.407679041917
FDK38,OUT046,2384.0151261682245
DRC13,OUT046,2202.2990201117295
NCP43,OUT049,2736.9684298755183
FDX28,OUT049,1509.43231291866
FDF08,OUT049,1259.549051315789
FDZ33,OUT046,2539.3942358778604
FDD10,OUT049,2736.9684298755183
FDO58,OUT017,2811.181403212854
FDI50,OUT017,4109.900606217616
FDO58,OUT045,2811.181403212854
FDX08,OUT013,3389.2269793548367
NCK17,OUT010,130.33349056603768
FDF39,OUT035,4311.57625131579
FDU45,OUT010,286.4177705128206
NCJ18,OUT018,1874.430959859155
DRC27,OUT019,542.9755395973153
DRC25,OUT035,1467.1630529801325
FDU59,OUT035,2384.0151261682245
FDU28,OUT035,2880.9695613636354
NCP30,OUT046,637.5735090128758
FDB39,OUT018,876.3205797979805
FDE41,OUT013,1467.1630529801325
DRH11,OUT010,130.33349056603768
FDA58,OUT045,3593.1412351254503
FDU50,OUT046,1874.430959859155
FDM34,OUT013,1936.5082478260852
FDM44,OUT027,2513.0798546666674
FDR39,OUT045,2880.9695613636354
FDM25,OUT045,2736.9684298755183
FDQ49,OUT049,2539.3942358778604
DRH25,OUT018,876.3205797979805
FDM09,OUT027,4117.317712631578
FDL44,OUT019,384.48867398374
NCR42,OUT018,552.5502107784431
DRL59,OUT046,876.3205797979805
FDX43,OUT013,2346.6487869387724
DRK47,OUT010,542.9755395973153
FDU48,OUT018,1936.5082478260852
FDY12,OUT045,754.5960957264957
NCN43,OUT018,1936.5082478260852
NCM55,OUT018,3389.2269793548367
FDQ21,OUT027,3175.335988157896
FDX13,OUT035,4131.978437869822
NCK30,OUT027,5669.163351428566
FDG20,OUT049,2736.9684298755183
DRG27,OUT017,637.5735090128758
FDY14,OUT018,3327.9525829268287
FDP59,OUT035,1722.3316111731856
FDU60,OUT017,2811.181403212854
NCC18,OUT019,384.48867398374
DRJ39,OUT017,3753.0000993630556
FDS07,OUT049,1874.430959859155
FDM08,OUT027,5669.163351428566
FDP51,OUT045,2054.215706620209
FDU16,OUT035,1333.2154270916328
FDH12,OUT013,1722.3316111731856
DRE48,OUT010,542.9755395973153
NCL42,OUT027,5669.163351428566
FDR21,OUT045,2736.9684298755183
NCW29,OUT035,2202.2990201117295
FDO11,OUT013,4131.978437869822
NCM31,OUT049,2054.215706620209
FDV35,OUT019,384.48867398374
FDF58,OUT017,876.3205797979805
NCE43,OUT049,2811.181403212854
FDA02,OUT035,2539.3942358778604
DRL37,OUT010,130.33349056603768
FDR24,OUT018,1259.549051315789
FDW59,OUT049,1259.549051315789
FDS22,OUT049,637.5735090128758
FDW24,OUT017,754.5960957264957
FDU24,OUT035,1554.007075641026
FDA21,OUT027,5669.163351428566
FDH58,OUT027,3175.335988157896
FDW36,OUT018,1509.43231291866
FDI45,OUT027,4117.317712631578
FDU01,OUT018,2880.9695613636354
FDF35,OUT027,3175.335988157896
FDU43,OUT019,542.9755395973153
FDE24,OUT019,384.48867398374
FDK50,OUT049,2384.0151261682245
FDG31,OUT045,1103.1862133333332
FDC60,OUT045,1467.1630529801325
FDL36,OUT013,1333.2154270916328
FDP21,OUT013,3087.5075112820514
FDW16,OUT045,1333.2154270916328
FDX02,OUT017,3753.0000993630556
FDQ58,OUT027,4117.317712631578
FDT51,OUT046,1722.3316111731856
FDD59,OUT049,1259.549051315789
NCM42,OUT018,1509.43231291866
FDA57,OUT018,637.5735090128758
FDZ48,OUT035,1722.3316111731856
FDE46,OUT045,2539.3942358778604
NCZ30,OUT019,286.4177705128206
FDB56,OUT017,3087.5075112820514
FDA25,OUT027,2513.0798546666674
FDD20,OUT013,1936.5082478260852
FDL25,OUT013,1467.1630529801325
NCO18,OUT049,2736.9684298755183
FDJ45,OUT017,552.5502107784431
FDR12,OUT035,2811.181403212854
NCF19,OUT010,130.33349056603768
FDK25,OUT046,2811.181403212854
NCR17,OUT046,1874.430959859155
FDC52,OUT046,2539.3942358778604
NCA54,OUT017,3389.2269793548367
FDR45,OUT010,542.9755395973153
NCM19,OUT049,1874.430959859155
FDF39,OUT027,5669.163351428566
FDX23,OUT049,1509.43231291866
FDD58,OUT027,2513.0798546666674
FDX28,OUT013,1722.3316111731856
NCD31,OUT013,2346.6487869387724
FDU57,OUT018,2346.6487869387724
FDI27,OUT046,754.5960957264957
NCM42,OUT046,1722.3316111731856
FDD32,OUT027,2513.0798546666674
FDI34,OUT013,3593.1412351254503
NCM29,OUT049,2202.2990201117295
FDG46,OUT018,1874.430959859155
DRC01,OUT010,130.33349056603768
FDB15,OUT027,5669.163351428566
NCA17,OUT027,4117.317712631578
FDF10,OUT046,2539.3942358778604
FDR26,OUT027,5669.163351428566
FDI02,OUT049,1509.43231291866
NCM54,OUT010,286.4177705128206
FDF14,OUT013,2346.6487869387724
FDJ33,OUT010,286.4177705128206
FDM20,OUT035,4109.900606217616
FDC03,OUT027,5669.163351428566
NCX05,OUT046,1874.430959859155
NCM41,OUT027,2513.0798546666674
NCU29,OUT010,384.48867398374
FDQ59,OUT017,1333.2154270916328
FDH46,OUT010,230.0085918128654
FDH09,OUT013,754.5960957264957
NCD06,OUT045,754.5960957264957
FDC15,OUT035,2539.3942358778604
DRD37,OUT027,1378.2631852760737
FDT28,OUT027,4117.317712631578
FDR28,OUT027,4117.317712631578
FDT38,OUT017,1333.2154270916328
FDV34,OUT027,1378.2631852760737
FDY52,OUT035,876.3205797979805
FDB34,OUT013,1333.2154270916328
DRL23,OUT018,1509.43231291866
DRB24,OUT046,2384.0151261682245
FDJ50,OUT046,876.3205797979805
FDQ49,OUT035,2539.3942358778604
FDP20,OUT035,2054.215706620209
FDV19,OUT027,4117.317712631578
NCR54,OUT045,3087.5075112820514
FDO09,OUT010,542.9755395973153
FDS57,OUT018,1936.5082478260852
FDN10,OUT049,1874.430959859155
FDV23,OUT049,2054.215706620209
FDY28,OUT049,3593.1412351254503
DRG51,OUT013,2346.6487869387724
FDD45,OUT019,230.0085918128654
NCL18,OUT027,5669.163351428566
NCM29,OUT013,1936.5082478260852
FDF17,OUT027,5669.163351428566
FDE22,OUT017,2811.181403212854
FDQ22,OUT017,552.5502107784431
FDS01,OUT013,2736.9684298755183
FDW35,OUT027,1378.2631852760737
FDJ33,OUT046,2054.215706620209
NCF54,OUT035,2997.407679041917
FDE09,OUT013,1722.3316111731856
NCE06,OUT045,2384.0151261682245
DRH49,OUT049,1259.549051315789
FDY43,OUT045,2811.181403212854
NCT05,OUT017,4131.978437869822
FDZ34,OUT045,3087.5075112820514
FDL38,OUT017,1333.2154270916328
FDZ31,OUT017,3087.5075112820514
FDR14,OUT035,876.3205797979805
NCN54,OUT049,1259.549051315789
NCC42,OUT027,3175.335988157896
FDK08,OUT017,1554.007075641026
FDP59,OUT013,1722.3316111731856
FDV22,OUT035,2811.181403212854
FDD33,OUT035,3593.1412351254503
DRE60,OUT027,5669.163351428566
FDK52,OUT046,3593.1412351254503
FDA02,OUT017,2539.3942358778604
FDM56,OUT049,1509.43231291866
FDE57,OUT035,2202.2990201117295
FDM32,OUT045,1333.2154270916328
NCQ30,OUT027,3175.335988157896
FDQ27,OUT027,2513.0798546666674
FDT60,OUT027,3175.335988157896
FDU43,OUT049,4109.900606217616
NCO55,OUT035,1722.3316111731856
FDG02,OUT045,3087.5075112820514
FDJ28,OUT013,3087.5075112820514
FDP40,OUT045,1722.3316111731856
FDJ38,OUT045,3087.5075112820514
NCC54,OUT017,3593.1412351254503
NCZ41,OUT046,2054.215706620209
FDK38,OUT019,384.48867398374
FDU52,OUT013,2346.6487869387724
FDC40,OUT046,1103.1862133333332
NCR30,OUT017,1103.1862133333332
NCN18,OUT017,1722.3316111731856
FDB50,OUT035,1333.2154270916328
FDG04,OUT013,3087.5075112820514
FDR26,OUT035,2736.9684298755183
NCT17,OUT018,3087.5075112820514
FDX35,OUT027,5669.163351428566
FDS12,OUT046,2054.215706620209
NCZ29,OUT027,3175.335988157896
FDB38,OUT010,384.48867398374
FDP12,OUT013,552.5502107784431
FDP22,OUT046,754.5960957264957
FDS26,OUT018,3327.9525829268287
FDR52,OUT046,3087.5075112820514
DRJ13,OUT046,2811.181403212854
FDU48,OUT027,3175.335988157896
FDE29,OUT035,876.3205797979805
NCT29,OUT049,2054.215706620209
DRK37,OUT018,3087.5075112820514
FDK55,OUT046,1333.2154270916328
FDR07,OUT046,1554.007075641026
FDO21,OUT027,5669.163351428566
FDK46,OUT049,4311.57625131579
FDB12,OUT045,1722.3316111731856
FDT31,OUT027,5669.163351428566
FDJ33,OUT045,2054.215706620209
FDC26,OUT027,3175.335988157896
NCQ02,OUT045,3087.5075112820514
FDP08,OUT010,542.9755395973153
FDB11,OUT027,5669.163351428566
FDV55,OUT013,2346.6487869387724
FDW20,OUT049,2202.2990201117295
NCJ18,OUT019,286.4177705128206
FDC41,OUT018,1103.1862133333332
FDE14,OUT027,2513.0798546666674
FDG35,OUT013,2736.9684298755183
FDF45,OUT035,876.3205797979805
FDS19,OUT027,2513.0798546666674
FDS58,OUT019,384.48867398374
FDA26,OUT017,3593.1412351254503
FDM32,OUT049,1259.549051315789
FDL45,OUT046,2202.2990201117295
FDZ55,OUT049,2384.0151261682245
FDY37,OUT049,2202.2990201117295
FDO46,OUT046,3087.5075112820514
FDQ60,OUT046,2054.215706620209
FDA19,OUT018,1936.5082478260852
FDL15,OUT046,2539.3942358778604
FDM10,OUT018,3327.9525829268287
NCL05,OUT017,637.5735090128758
DRK49,OUT010,130.33349056603768
NCE18,OUT027,5669.163351428566
FDG40,OUT049,552.5502107784431
DRI59,OUT045,3753.0000993630556
FDK28,OUT035,4131.978437869822
NCD06,OUT019,130.33349056603768
FDO11,OUT019,542.9755395973153
FDK27,OUT046,1874.430959859155
FDT43,OUT027,1378.2631852760737
FDD38,OUT018,1509.43231291866
FDA16,OUT049,3753.0000993630556
FDL14,OUT027,4117.317712631578
NCM17,OUT049,637.5735090128758
FDD20,OUT045,2202.2990201117295
FDA40,OUT045,1333.2154270916328
FDL43,OUT045,1333.2154270916328
FDV15,OUT045,1722.3316111731856
FDE52,OUT046,1333.2154270916328
NCL17,OUT010,384.48867398374
NCJ31,OUT045,3593.1412351254503
FDR60,OUT045,1333.2154270916328
NCA18,OUT035,1874.430959859155
FDS21,OUT027,1378.2631852760737
FDW09,OUT035,1333.2154270916328
FDL26,OUT035,2539.3942358778604
FDS47,OUT018,1259.549051315789
FDC39,OUT046,3593.1412351254503
FDT51,OUT035,1722.3316111731856
FDK40,OUT035,4311.57625131579
NCG19,OUT045,3593.1412351254503
FDZ07,OUT046,876.3205797979805
FDF08,OUT027,2513.0798546666674
FDO04,OUT013,876.3205797979805
FDK41,OUT018,1259.549051315789
FDP15,OUT049,4131.978437869822
NCD43,OUT018,1509.43231291866
NCP18,OUT013,2346.6487869387724
FDZ51,OUT046,1333.2154270916328
DRH13,OUT035,1722.3316111731856
FDF38,OUT045,637.5735090128758
NCI43,OUT045,754.5960957264957
FDM38,OUT027,1378.2631852760737
FDS03,OUT013,1103.1862133333332
DRJ47,OUT017,2997.407679041917
FDT50,OUT010,230.0085918128654
FDV02,OUT046,2997.407679041917
NCG18,OUT017,1722.3316111731856
FDW52,OUT046,2811.181403212854
FDS40,OUT035,552.5502107784431
FDN31,OUT017,3087.5075112820514
FDA37,OUT045,2054.215706620209
FDA15,OUT046,4131.978437869822
FDL39,OUT046,3389.2269793548367
FDJ53,OUT045,2054.215706620209
FDX22,OUT013,3753.0000993630556
NCZ42,OUT045,4109.900606217616
FDD56,OUT027,4117.317712631578
FDD40,OUT017,2880.9695613636354
FDS50,OUT013,3753.0000993630556
NCN14,OUT013,2880.9695613636354
FDT15,OUT013,3389.2269793548367
NCS18,OUT027,3175.335988157896
NCO26,OUT010,286.4177705128206
FDF58,OUT018,876.3205797979805
NCB19,OUT013,1467.1630529801325
FDH26,OUT017,2202.2990201117295
DRB24,OUT027,4117.317712631578
FDA49,OUT018,1259.549051315789
FDB32,OUT045,1554.007075641026
FDI36,OUT017,3087.5075112820514
NCA17,OUT010,384.48867398374
FDH22,OUT013,1936.5082478260852
NCM26,OUT018,2346.6487869387724
FDT15,OUT027,5669.163351428566
FDB16,OUT018,1259.549051315789
NCP54,OUT027,3175.335988157896
FDJ36,OUT013,1722.3316111731856
FDO28,OUT045,2054.215706620209
FDU09,OUT013,876.3205797979805
FDF29,OUT017,2202.2990201117295
FDY08,OUT013,1936.5082478260852
DRJ59,OUT018,552.5502107784431
FDT23,OUT027,2513.0798546666674
FDU15,OUT018,552.5502107784431
FDT47,OUT013,1554.007075641026
FDI53,OUT019,384.48867398374
FDR59,OUT018,3327.9525829268287
FDD53,OUT035,637.5735090128758
FDY51,OUT017,3593.1412351254503
FDT04,OUT049,637.5735090128758
FDU51,OUT049,2736.9684298755183
FDG14,OUT035,2539.3942358778604
NCU06,OUT045,3593.1412351254503
DRG25,OUT046,3087.5075112820514
DRH49,OUT035,1333.2154270916328
FDN15,OUT035,2202.2990201117295
FDL43,OUT018,1103.1862133333332
NCT18,OUT049,3389.2269793548367
NCB31,OUT013,4311.57625131579
FDK57,OUT035,1874.430959859155
FDY04,OUT019,384.48867398374
NCP54,OUT046,2202.2990201117295
FDF41,OUT013,3593.1412351254503
FDM01,OUT045,1722.3316111731856
FDW03,OUT045,1722.3316111731856
FDF28,OUT045,2202.2990201117295
FDY37,OUT017,2202.2990201117295
FDQ03,OUT017,3593.1412351254503
FDP51,OUT027,3175.335988157896
FDJ40,OUT017,1722.3316111731856
FDC32,OUT049,1259.549051315789
DRI49,OUT027,2513.0798546666674
NCW54,OUT017,876.3205797979805
FDF09,OUT017,552.5502107784431
FDP45,OUT018,3327.9525829268287
DRJ23,OUT018,2880.9695613636354
FDS59,OUT017,1722.3316111731856
FDY08,OUT046,2054.215706620209
FDX16,OUT049,2539.3942358778604
FDY16,OUT018,2880.9695613636354
FDK32,OUT035,2539.3942358778604
FDQ22,OUT013,637.5735090128758
NCC31,OUT018,2346.6487869387724
FDG58,OUT049,2539.3942358778604
DRF48,OUT013,3087.5075112820514
DRH36,OUT049,1103.1862133333332
NCR30,OUT035,1103.1862133333332
FDB03,OUT019,542.9755395973153
FDZ28,OUT027,3175.335988157896
FDR35,OUT017,3087.5075112820514
DRD15,OUT027,5669.163351428566
FDJ33,OUT019,286.4177705128206
FDA56,OUT010,286.4177705128206
FDP56,OUT046,754.5960957264957
NCT30,OUT046,754.5960957264957
FDK15,OUT017,1722.3316111731856
FDH44,OUT018,2346.6487869387724
FDV01,OUT013,2346.6487869387724
DRG03,OUT017,2539.3942358778604
FDG50,OUT027,2513.0798546666674
FDR16,OUT010,542.9755395973153
FDZ60,OUT046,1722.3316111731856
DRG03,OUT045,2539.3942358778604
FDS56,OUT018,3327.9525829268287
FDU33,OUT045,754.5960957264957
DRD27,OUT035,1554.007075641026
FDW22,OUT046,3753.0000993630556
DRA24,OUT045,2811.181403212854
FDF38,OUT049,637.5735090128758
FDX48,OUT013,2346.6487869387724
FDS58,OUT018,2346.6487869387724
FDC32,OUT046,1333.2154270916328
NCQ29,OUT045,4311.57625131579
DRK39,OUT018,1259.549051315789
NCS38,OUT017,1874.430959859155
DRO47,OUT013,1722.3316111731856
DRG27,OUT027,1378.2631852760737
FDC57,OUT027,5669.163351428566
FDS55,OUT046,2384.0151261682245
NCJ06,OUT018,1936.5082478260852
FDO01,OUT019,286.4177705128206
NCM55,OUT045,3087.5075112820514
FDC52,OUT049,2539.3942358778604
FDQ15,OUT045,1333.2154270916328
NCT30,OUT027,1378.2631852760737
NCR42,OUT027,1378.2631852760737
FDD28,OUT035,876.3205797979805
FDQ34,OUT049,1509.43231291866
FDZ12,OUT027,3175.335988157896
DRE13,OUT019,230.0085918128654
NCN07,OUT019,286.4177705128206
FDM28,OUT035,3389.2269793548367
FDI10,OUT017,2997.407679041917
FDQ25,OUT013,2346.6487869387724
FDA38,OUT010,542.9755395973153
DRI13,OUT049,3753.0000993630556
FDY20,OUT027,2513.0798546666674
NCZ53,OUT035,3087.5075112820514
NCM31,OUT013,2346.6487869387724
DRB01,OUT017,3087.5075112820514
DRF37,OUT046,4311.57625131579
NCF42,OUT049,2736.9684298755183
FDF16,OUT018,2346.6487869387724
FDB41,OUT013,754.5960957264957
FDR34,OUT013,4109.900606217616
FDR15,OUT018,2346.6487869387724
NCV42,OUT019,286.4177705128206
FDW51,OUT035,3593.1412351254503
FDU36,OUT017,1554.007075641026
FDX60,OUT049,1259.549051315789
FDY03,OUT035,1874.430959859155
FDW55,OUT045,4109.900606217616
FDT01,OUT010,542.9755395973153
FDG58,OUT013,2346.6487869387724
FDK21,OUT017,4131.978437869822
NCS41,OUT019,542.9755395973153
FDS10,OUT045,2880.9695613636354
NCT53,OUT046,2384.0151261682245
FDJ28,OUT018,3087.5075112820514
FDX44,OUT045,1467.1630529801325
FDT20,OUT018,637.5735090128758
FDO44,OUT017,1722.3316111731856
NCX17,OUT049,3593.1412351254503
FDY01,OUT017,1874.430959859155
FDJ12,OUT027,5669.163351428566
DRK35,OUT018,552.5502107784431
FDD47,OUT019,384.48867398374
NCM53,OUT035,1722.3316111731856
FDO45,OUT013,1333.2154270916328
NCM42,OUT010,230.0085918128654
FDE04,OUT046,2736.9684298755183
NCI30,OUT027,5669.163351428566
FDZ19,OUT013,2997.407679041917
FDW57,OUT013,2736.9684298755183
FDA25,OUT013,1722.3316111731856
FDT22,OUT046,876.3205797979805
FDP51,OUT013,1874.430959859155
FDD48,OUT027,3175.335988157896
FDY39,OUT035,3389.2269793548367
FDO48,OUT010,542.9755395973153
FDD23,OUT027,5669.163351428566
DRN35,OUT027,1378.2631852760737
FDT01,OUT035,3593.1412351254503
FDC20,OUT010,130.33349056603768
DRJ35,OUT035,876.3205797979805
FDB32,OUT046,1333.2154270916328
FDL24,OUT046,2997.407679041917
NCV42,OUT035,1874.430959859155
FDZ46,OUT046,1722.3316111731856
FDC15,OUT013,2346.6487869387724
FDD08,OUT019,130.33349056603768
FDY50,OUT049,1259.549051315789
FDD36,OUT013,1874.430959859155
FDG57,OUT027,1378.2631852760737
FDL21,OUT018,637.5735090128758
FDN16,OUT027,2513.0798546666674
FDJ09,OUT027,1378.2631852760737
FDS01,OUT010,384.48867398374
FDV33,OUT017,4311.57625131579
DRE12,OUT017,1874.430959859155
FDR07,OUT013,1554.007075641026
FDP48,OUT010,542.9755395973153
NCB55,OUT035,876.3205797979805
FDQ08,OUT013,876.3205797979805
FDR34,OUT035,4109.900606217616
FDO33,OUT046,1722.3316111731856
FDP13,OUT045,637.5735090128758
FDX12,OUT049,4109.900606217616
NCT06,OUT049,2811.181403212854
FDR16,OUT019,542.9755395973153
FDE36,OUT046,2384.0151261682245
FDZ36,OUT049,3389.2269793548367
FDV13,OUT045,1333.2154270916328
NCZ17,OUT035,552.5502107784431
FDU56,OUT045,3389.2269793548367
FDM09,OUT035,2997.407679041917
FDV02,OUT017,2997.407679041917
FDS34,OUT018,1874.430959859155
FDA11,OUT049,1509.43231291866
FDP09,OUT017,3753.0000993630556
FDB29,OUT027,3175.335988157896
FDT19,OUT017,2997.407679041917
DRH15,OUT017,637.5735090128758
FDY38,OUT046,3593.1412351254503
FDF14,OUT027,4117.317712631578
FDN48,OUT010,230.0085918128654
FDQ12,OUT013,4109.900606217616
NCJ43,OUT045,2997.407679041917
FDE17,OUT019,384.48867398374
FDB05,OUT035,4131.978437869822
FDH10,OUT045,2880.9695613636354
NCR06,OUT017,637.5735090128758
FDU32,OUT018,1936.5082478260852
FDD56,OUT049,2997.407679041917
FDO36,OUT018,2880.9695613636354
FDH16,OUT010,230.0085918128654
FDX10,OUT018,552.5502107784431
FDZ37,OUT017,1467.1630529801325
FDU31,OUT010,542.9755395973153
DRC49,OUT049,2054.215706620209
FDL15,OUT045,2539.3942358778604
FDN32,OUT019,542.9755395973153
DRH59,OUT027,1378.2631852760737
NCU29,OUT049,2384.0151261682245
FDR37,OUT019,542.9755395973153
FDS14,OUT018,2346.6487869387724
FDU02,OUT027,5669.163351428566
FDJ08,OUT035,3087.5075112820514
NCZ06,OUT045,4131.978437869822
FDO31,OUT049,1259.549051315789
FDH31,OUT018,1509.43231291866
FDS58,OUT017,2811.181403212854
NCA53,OUT027,1378.2631852760737
FDF50,OUT046,3087.5075112820514
NCW42,OUT049,3753.0000993630556
NCQ17,OUT045,2539.3942358778604
FDK51,OUT018,3327.9525829268287
NCW41,OUT010,384.48867398374
NCR29,OUT017,876.3205797979805
FDB08,OUT019,384.48867398374
FDA40,OUT027,2513.0798546666674
FDL14,OUT018,2346.6487869387724
FDB47,OUT046,3593.1412351254503
FDO03,OUT035,4109.900606217616
DRK13,OUT019,542.9755395973153
FDX13,OUT010,542.9755395973153
FDF52,OUT046,3389.2269793548367
FDT11,OUT013,3087.5075112820514
FDB08,OUT013,2346.6487869387724
FDQ28,OUT018,2346.6487869387724
FDD29,OUT045,4131.978437869822
NCQ29,OUT027,5669.163351428566
NCO02,OUT013,1103.1862133333332
FDR56,OUT010,542.9755395973153
NCM54,OUT049,2054.215706620209
FDP51,OUT035,1874.430959859155
FDT38,OUT013,1333.2154270916328
FDZ20,OUT018,3327.9525829268287
FDJ53,OUT013,1936.5082478260852
FDX13,OUT049,4131.978437869822
FDP58,OUT035,3593.1412351254503
NCK31,OUT019,130.33349056603768
FDA35,OUT018,1936.5082478260852
FDV37,OUT018,3087.5075112820514
NCO07,OUT027,5669.163351428566
